image,split,Segmentation Quality,Filter Loading,Asbestos Present,Asbestos Type,accuracy,precision,recall,specificity,dice,iou,tversky,f2,tp,fp,fn,tn,match_status,matched_sample_id,parsed_site_number,Origin of data,Sampling position,Environment,Pump Flow (L/min),Volume sampled (L; dm3),"Frame Width, px","Frame Height, px","Pixel Resolution, nm/px","Images needed to find 3 fibers at 0.003 f/cm3, #",Minimum number of fibres for early termination,Filter Coverage (%),Median Otsu Coverage (%),GT Foreground Fraction (%),Frames Analyzed,Acquired Spectra,"Analyzed volume, cm3",Asbestos Counted,WHO Asbestos Counted,"Airborne WHO Asbestos Concentration, fibers/cm3",8 hr TWA,Sample Notes,n_objects,n_fg_px,snr_mean,snr_median,snr_pooled,cnr_mean,cnr_median,cnr_pooled,weber_contrast_mean,weber_contrast_median,weber_contrast_pooled,mu_F_pooled,mu_B_pooled,sigma_B_mad_pooled,n_bg_px_pooled,mask_quality,filter_loading,asbestos
A94 - Site 14.tif,train,,,False,,0.9896732677112892,0.6284053047624448,0.9729330609105308,0.9899652488522984,0.7636066302552423,0.6176081568707231,0.8355106351929283,0.8767915935930726,48095.0,28440.0,1338.0,2805711.0,matched_unique_sample,A94,14.0,Asbyg,Personal,Indoor,1.9,75.99999999999987,8192.0,5632.0,50.0,56.0,1.393444292786275,12.2,10.260252519087356,1.714290272105824,10.0,154.0,178.5828296697697,19.0,18.0,0.1007935647188763,0.008399463726573,,1,49433,3.46251542991978,3.46251542991978,3.46251542991978,0.8280653192311532,0.8280653192311532,0.8280653192311532,0.3143218828804847,0.3143218828804847,0.3143218828804847,128.3381344446018,97.64589337901845,37.065,49615,5,medium,True
A37 - Site 4.tif,train,,,False,,0.996343287554654,0.2885486979556148,0.903199592303224,0.9964900920641232,0.4373693144490134,0.2798929513500474,0.5510527355156492,0.6333668166978841,65575.0,161683.0,7028.0,45903058.0,ambiguous_site_not_found,A37,4.0,,,,,,,,,,,,2.7275302193381568,0.1573627645319158,,,,,,,,,21,72603,3.236157302742563,3.080441041311793,3.3201717753271747,1.1114013167648902,1.08208565846877,1.3200346229332134,0.5242748440942291,0.5235034340294578,0.6599720530928033,37952.37225734474,22863.259767913907,11430.846,130555,1,very high,False
A112 - Site 20.tif,train,,,False,,0.996228304776275,0.7998633319664344,0.8917024712798576,0.9974315684164964,0.8432898187370907,0.7290415805075541,0.8620100508431097,0.871685343723325,29263.0,7322.0,3554.0,2843445.0,matched_unique_sample,A112,20.0,Asbyg,NF,Indoor,1.9,493.9999999999999,8192.0,5632.0,50.0,9.0,9.0573879031108,5.6,1.15966796875,1.138062910600142,3.0,289.0,348.2365178560515,123.0,62.0,0.1780399148880433,0.0964382872310234,,3,32817,5.016185385684557,4.331136192972497,5.000624637131269,1.8816678323321083,1.3813229476543576,1.862237072241365,0.569448224139469,0.4719468243002998,0.5933738371973676,118.62281744217935,74.44757449067622,23.7216,30138,3,low,True
A31_Site4.tif,train,,,False,,0.9967790950428356,0.6243933709157177,0.7716713036102557,0.9978309449716688,0.6902637897685443,0.5270250485374923,0.7206748454508898,0.7369078760572741,165586.0,99609.0,48995.0,45823154.0,matched_unique_sample,A31,4.0,Asbyg,Personal,Indoor,1.9,186.2000000000001,8192.0,5632.0,50.0,23.0,3.413938517326382,80.0,3.2272837378761987,0.4650917920199307,5.0,83.0,218.7639663454684,14.0,14.0,0.0639959141072229,0.013065832463558,,39,214581,3.157425998040257,3.133645526195858,3.192652018305278,0.8942851664949589,0.81566124310752,1.1732336257433942,0.4038979326825623,0.3511969949708494,0.5809760028254651,32845.24219758506,20775.29458946839,10287.7614,393843,3,very high,True
a_E200175-12116-L_14.tif,train,,,False,,0.999674832550452,0.9286238294565616,0.9021758877536926,0.99986485324525,0.9152088236127396,0.8436728132880927,0.9099507228072058,0.9073442643226532,64557.0,4962.0,7000.0,36710681.0,no_sample_prefix_match,,,,,,,,,,,,,,0.4430725904662491,0.1945160273138483,,,,,,,,,3,71557,6.351483087946193,5.812269517162305,4.941182216372579,3.0723352274761,2.97893045692276,2.770887893382397,0.99624613838349,1.0279881448332775,1.2767336963004734,190.47071565325544,83.65963746659926,38.5476,41541,3,very low,False
A33_002.tif,train,,,False,,0.99572771245783,0.4533971023608971,0.7808452263199578,0.9965216943729106,0.5736846886205922,0.4022144921558575,0.6417924604084513,0.6822933493568237,132625.0,159889.0,37223.0,45807607.0,ambiguous_no_site_in_filename,A33,,,,,,,,,,,,,2.1612904288552026,0.3681356256658381,,,,,,,,,40,189422,3.380576311625515,3.2576837177492317,3.120979707930564,1.3426588587700965,1.307108808807072,1.1621913244026456,0.6771388586786682,0.621342934548108,0.593321531909963,43999.70737295562,27615.083642412024,14098.0434,306017,1,high,True
SEMS R15B Sample 2_20.00kV_0.10nA_15.0nm_500.00ns_020.tif,train,,,False,,0.9997045596440628,0.6553215021865892,0.9574702512112844,0.999727419578637,0.7780928219666384,0.6367855398140514,0.8411251137304134,0.8766325473790635,13035.0,6856.0,579.0,25145354.0,no_sample_prefix_match,,,,,,,,,,,,,,17.145820458730064,0.0540971755981445,,,,,,,,,3,13614,3.3424850537003867,3.241158159232766,3.097252467761881,0.7731824034016418,0.7395989600437405,0.7035520963980774,0.3063144356553468,0.2716576325976021,0.2939181965832412,105.6156897311591,81.62470394736842,34.099799999999995,30400,4,very low,True
A94 - Site 23.tif,train,,,False,,0.9951210021972624,0.6334141650637037,0.740795071145303,0.9969376204318802,0.6829092384320848,0.5184982374480582,0.7049429763945516,0.7165017687897773,15150.0,8768.0,5301.0,2854365.0,matched_unique_sample,A94,23.0,Asbyg,Personal,Indoor,1.9,75.99999999999987,8192.0,5632.0,50.0,56.0,1.393444292786275,12.2,24.4521747935902,0.7092215798117898,10.0,154.0,178.5828296697697,19.0,18.0,0.1007935647188763,0.008399463726573,,1,20451,3.298135498125674,3.298135498125674,3.298135498125674,0.7254150917652837,0.7254150917652837,0.7254150917652837,0.2819642157407782,0.2819642157407782,0.2819642157407782,141.80465502909394,110.61514298535472,42.9954,24513,5,high,True
A100 - Site 20.tif,train,,,False,,0.9970193342729016,0.9295310519643308,0.9053977056900204,0.998723388622542,0.917305675553372,0.8472434507516357,0.9125050964836824,0.9101236000961878,47671.0,3614.0,4981.0,2827318.0,matched_unique_sample,A100,20.0,Asbyg,Personal,Indoor,1.9,113.9999999999999,8192.0,5632.0,50.0,38.0,2.090166439179414,23.1,14.955312555486506,1.825922185724432,48.0,79.0,1285.7963736223428,8.0,7.0,0.0054440968598158,0.0006805121074769,,1,52652,4.983306705321754,4.983306705321754,4.983306705321754,0.987024506328588,0.987024506328588,0.987024506328588,0.246985687456816,0.246985687456816,0.246985687456816,88.65900630555345,71.09865589869003,17.7912,52749,5,medium,True
A124 - Site 12.tif,train,,,False,,0.994835940274322,0.7744531631741617,0.7927503824877037,0.997246276314253,0.7834949621249534,0.6440540217519676,0.7871710747348625,0.7890220975383594,26944.0,7847.0,7044.0,2841749.0,matched_unique_sample,A124,12.0,Asbyg,Personal,Indoor,1.9,171.0,8192.0,5632.0,50.0,25.0,3.135249658769124,25.5,6.934426047585228,1.1786720969460227,5.0,67.0,200.9056833784913,24.0,23.0,0.1144815796806988,0.021465296190131,,2,33988,5.825278385568572,5.825278385568572,5.912379778575097,0.910223776305336,0.910223776305336,1.275352342118926,0.1971536598051795,0.1971536598051795,0.2750366176265321,105.18833117570908,82.49828257384932,17.7912,30569,4,high,True
