image,object_id,area_px,mu_F,mu_B,sigma_B_mad,n_bg_px,snr,cnr,weber_contrast
A44 - Site 13.tif,1,36853,154.6606517786883,109.51292433389972,42.9954,27661,3.597144153623803,1.0500594815791455,0.4122593540011105
A44 - Site 16.tif,1,247948,130.09633471534354,89.01962432946004,45.9606,59467,2.8306056641348785,0.8937374702885977,0.46143432631489195
A44 - Site 16.tif,2,1,56.0,95.6080459770115,26.686799999999998,870,2.0984156953630952,-1.484181166800429,-0.4142752376969645
A44 - Site 16.tif,3,1,120.0,96.06928406466513,26.686799999999998,866,4.496605061492347,0.8967248199996862,0.2490985143257225
A44 - Site 5.tif,1,32743,176.27364627553982,112.05248689425905,44.477999999999994,31284,3.963164850845546,1.4438859518602887,0.5731346189233018
A44 - Site 8.tif,1,79953,136.87416357109802,108.69034747559648,53.373599999999996,52349,2.5644544034026837,0.5280478755456081,0.2593037629145167
A44_10.00kV_0.10nA_16.9nm_250.00ns_054.tif,1,65722,193.24392136575273,108.47712703473738,69.6822,29795,2.773217856755679,1.2164770101812312,0.7814255100621943
A44_10.00kV_0.10nA_16.9nm_250.00ns_054.tif,2,40026,120.0673062509369,102.28658785161028,74.13,26983,1.619685771411575,0.23985860511166915,0.17383235447626064
A44_10.00kV_0.10nA_28.1nm_250.00ns_049.tif,1,46546,188.23795814892793,130.5423617496388,68.19959999999999,38065,2.76010355077342,0.845981448437078,0.441968381922806
A44_10.00kV_0.10nA_28.1nm_500.00ns_048.tif,1,40275,201.46644320297952,130.6837025606152,57.8214,38233,3.4842885708083275,1.2241616534729827,0.541634031252801
A44_10.00kV_0.10nA_33.7nm_250.00ns_050.tif,1,17653,192.1307992975698,129.92873373269987,71.1648,19364,2.699801014976109,0.8740566341243056,0.4787398735683038
A44_10.00kV_0.10nA_33.7nm_250.00ns_053.tif,1,9519,186.54722134678013,135.20743527611273,69.6822,15682,2.677114403965561,0.7367704530468284,0.3797112633785795
A44_10.00kV_0.20nA_30.7nm_500.00ns_047.tif,1,14613,204.39642783822623,118.6228839642967,59.303999999999995,12996,3.4465875455915347,1.4463365685192595,0.7230775462558726
A44_10.00kV_0.20nA_30.7nm_500.00ns_047.tif,2,49108,155.16158263419402,105.50881819115784,63.751799999999996,29201,2.433838458049116,0.77884490218704,0.47060298171827397
A44_15.00kV_0.10nA_16.9nm_500.00ns_067.tif,1,47080,186.93336873406966,132.86210602851452,72.64739999999999,31633,2.573159792481742,0.7442972865940444,0.40697279546269405
A44_15.00kV_0.10nA_22.5nm_500.00ns_068.tif,1,73455,214.69672588659725,148.0607947262406,66.717,27305,3.218021281748536,0.9987848846676081,0.4500579054641956
A44_15.00kV_0.10nA_33.7nm_250.00ns_052.tif,1,16811,236.07013265124027,154.06643390553776,88.95599999999999,10311,2.6537853840629353,0.9218456173443508,0.5322619383184953
A44_15.00kV_0.10nA_37.5nm_750.00ns_062.tif,1,28346,189.33521484512806,133.83011665808885,51.891,23316,3.648710080912701,1.069647880679554,0.4147429559872313
A44_15.00kV_0.10nA_37.5nm_750.00ns_062.tif,2,7791,209.65639840841996,132.32296204107033,65.2344,9642,3.2138932584078503,1.1854701868261983,0.5844294532758617
A44_15.00kV_0.20nA_45.0nm_250.00ns_060.tif,1,3523,209.53051376667614,118.71485260770974,57.8214,5292,3.623753726655505,1.5706236988945297,0.7649898825331871
A44_15.00kV_0.20nA_45.0nm_250.00ns_060.tif,2,12252,188.747143323539,111.6917315104356,51.891,13751,3.637377257851366,1.484947520731031,0.6898936095283384
A44_15.00kV_0.20nA_45.0nm_250.00ns_060.tif,3,8550,170.82830409356725,101.85707746881795,62.2692,8739,2.7433836321348823,1.107629881444968,0.6771373019129915
A44_15.00kV_0.20nA_45.0nm_250.00ns_060.tif,4,13325,180.9037148217636,115.42542694497153,60.7866,10540,2.9760459507852577,1.0771829295604662,0.567277848600341
A44_15.00kV_0.20nA_45.0nm_250.00ns_060.tif,5,22878,174.96594982078852,117.24302788844622,59.303999999999995,18574,2.950322908931696,0.9733394361697173,0.49233564645175193
A44_15.00kV_0.20nA_45.0nm_750.00ns_061.tif,1,5934,177.5891472868217,106.56386999244143,40.0302,6615,4.436379214754308,1.7742923411983293,0.6665042973078312
A44_15.00kV_0.20nA_45.0nm_750.00ns_061.tif,2,18192,182.56255496921725,108.63870967741936,38.547599999999996,19685,4.736029089278112,1.9177288669753916,0.6804558476853713
A44_15.00kV_0.40nA_45.0nm_250.00ns_059.tif,1,6204,171.82978723404256,90.31213662790698,48.925799999999995,8256,3.512048596015233,1.6661485471770332,0.9026212161602202
A44_15.00kV_0.40nA_45.0nm_250.00ns_059.tif,2,56032,190.50537193032554,92.95079758568657,40.0302,55668,4.759041220946563,2.4370244045812592,1.0495291796093855
A44_15.00kV_0.40nA_45.0nm_250.00ns_059.tif,3,5589,132.15190552871712,98.92914411705753,42.9954,9978,3.0736289346762873,0.7727050196982129,0.3358238030341256
A44_15.00kV_0.40nA_45.0nm_250.00ns_059.tif,4,14213,173.98825019348484,101.45084202085005,41.5128,12470,4.191195249454936,1.747350411322804,0.7150005531800022
A44_15.00kV_0.40nA_45.0nm_250.00ns_059.tif,5,8509,209.12657186508403,110.51807228915662,53.373599999999996,8466,3.9181650071552676,1.8475144932598189,0.8922386857147517
A44_15.00kV_50pA_16.9nm_50.00ns_065.tif,1,33146,172.46044771616485,125.00292410422031,146.7774,22913,1.1749795793113589,0.3233299105224049,0.3796513077452544
A44_15.00kV_50pA_16.9nm_500.00ns_066.tif,1,40957,195.98776765876406,146.8655010713953,77.09519999999999,32201,2.542152658444917,0.6371637479505485,0.3344711060505923
A44_15.00kV_50pA_37.5nm_50.00ns_064.tif,1,2950,205.09559322033897,152.59494451294697,128.9862,4866,1.5900584186869477,0.4070253151369817,0.3440523463704726
A44_15.00kV_50pA_37.5nm_50.00ns_064.tif,2,19909,197.85298106384047,124.34737067122703,134.9166,23390,1.4664835983798556,0.5448225821519755,0.5911311995574888
A44_15.00kV_50pA_37.5nm_750.00ns_063.tif,1,6664,204.69627851140456,136.08695144724555,69.6822,8568,2.9375691135186446,0.9846033428093972,0.5041580131634736
A44_15.00kV_50pA_37.5nm_750.00ns_063.tif,2,9100,195.29318681318682,132.93799162325058,63.751799999999996,9789,3.0633360435713732,0.9780930919621926,0.4690547406640668
A44_20.00kV_0.10nA_33.7nm_250.00ns_055.tif,1,7757,139.69833698594817,116.43101314771849,71.1648,12930,1.963025779125606,0.32694989425896215,0.19983785425547712
A44_20.00kV_0.10nA_33.7nm_250.00ns_055.tif,2,68049,212.45830210583551,114.85657947284345,90.4386,20032,2.349199369321767,1.0792042625847817,0.8497704099534951
A44_20.00kV_0.40nA_16.9nm_250.00ns_057.tif,1,261765,212.72807288980573,136.31987365096077,66.717,37990,3.188513764976252,1.1452583183805085,0.5605066758562196
A44_20.00kV_0.40nA_33.7nm_250.00ns_056.tif,1,64741,210.22172966126567,115.27282184655397,83.0256,19225,2.5320109657255783,1.1436100167090104,0.823688587522101
A44_20.00kV_0.40nA_33.7nm_250.00ns_056.tif,2,10366,146.3076403627243,115.131706211274,56.3388,13234,2.5969250381043802,0.5533652499860958,0.27078495728650664
A44_20.00kV_0.40nA_45.0nm_250.00ns_058.tif,1,2105,111.46840855106889,90.1876879887708,37.065,4987,3.0073764608389353,0.5741459748160428,0.23596037368856965
A44_20.00kV_0.40nA_45.0nm_250.00ns_058.tif,2,12122,128.34573502722324,85.54371723321495,48.925799999999995,11826,2.623273099284846,0.8748353176700217,0.5003525585907738
A44_20.00kV_0.40nA_45.0nm_250.00ns_058.tif,3,91940,154.75714596475962,88.32624675337699,44.477999999999994,99719,3.4794088297577574,1.4935675883908215,0.7521082537260838
A44_20.00kV_0.40nA_45.0nm_250.00ns_058.tif,4,4868,105.80484798685292,73.47462146462242,37.065,10501,2.854575690228171,0.8722575614058526,0.44001895992614437
A44_20.00kV_0.40nA_45.0nm_250.00ns_058.tif,5,9928,141.8394439967768,71.88418731625367,32.6172,9524,4.348608830717864,2.14473519060728,0.9731661340626152
A50 - Site 4.tif,1,34194,117.54515412060596,88.66271438988048,38.547599999999996,31543,3.0493507790397447,0.7492668732484724,0.3257563218791372
A51 - Site 11.tif,1,460283,91.85564967639473,62.032021088553535,13.343399999999999,97873,6.883976318446196,2.2350846534983853,0.4807779604739757
A51 - Site 19.tif,1,618864,130.02549994829235,67.57959863069627,14.825999999999999,127364,8.770099815229418,4.211918337749689,0.9240348059716252
A51 - Site 19.tif,2,1,82.0,66.69852941176471,7.412999999999999,816,11.061648440494203,2.064140100849034,0.2294124131504794
A51 - Site 5.tif,1,84341,69.42225015117202,61.74613334452582,13.343399999999999,47651,5.202740688216243,0.5752744278739643,0.12431736838600858
A51 - Site 5.tif,2,17452,76.28231721292688,61.43915476488766,13.343399999999999,23946,5.716857559224659,1.1123973227899373,0.24159125402073636
A51 - Site 9.tif,1,181277,77.09303993336165,64.26162238679717,10.3782,57927,7.428363286415565,1.2363817939720436,0.1996746591197798
A51_10.00kV_0.10nA_14.4nm_50.00ns_086.tif,1,242692,119.15721985067493,115.50666397996488,111.195,69478,1.0716059160929798,0.032830216020340384,0.031604720841277245
A51_10.00kV_0.10nA_14.4nm_50.00ns_086.tif,2,8585,165.8834012813046,117.77103693362102,81.54299999999999,7879,2.0343058418375772,0.5900244575473473,0.4085245880166257
A51_10.00kV_0.10nA_14.4nm_50.00ns_086.tif,3,7830,181.39323116219668,130.4097375908947,90.4386,9489,2.005705872737301,0.563735988456971,0.39094851741310604
A51_10.00kV_0.10nA_14.4nm_50.00ns_086.tif,4,4978,145.888911209321,86.56321131959398,96.369,6502,1.5138572693935026,0.6156097903223126,0.6853454138137426
A51_10.00kV_0.10nA_14.4nm_50.00ns_086.tif,5,3536,176.08455882352942,116.60829817158931,83.0256,5688,2.1208465678335475,0.7163605038057721,0.5100516994023888
A51_10.00kV_0.10nA_14.4nm_50.00ns_086.tif,6,21765,166.01019986216403,118.42033527696793,97.85159999999999,13720,1.6965506935522623,0.4863473318814678,0.40187240198122737
A51_10.00kV_0.10nA_14.4nm_50.00ns_086.tif,7,19568,149.43586467702372,99.65463695183321,85.9908,13910,1.737812238747001,0.5789134153816615,0.49953749512184015
A51_10.00kV_0.10nA_14.4nm_50.00ns_086.tif,8,11958,108.90416457601606,87.9069535221496,80.0604,11016,1.3602750493678937,0.2622671264600699,0.23885722585287053
A51_10.00kV_0.10nA_14.4nm_50.00ns_086.tif,9,3451,96.07997681831353,74.78225205070842,74.13,8046,1.2961011305187176,0.2873023710337526,0.28479651495806196
A51_10.00kV_0.10nA_14.4nm_700.00ns_087.tif,1,7403,124.821828988248,101.71357659148306,47.4432,11483,2.6309740692436066,0.48707195956204935,0.22718945856464953
A51_10.00kV_0.10nA_14.4nm_700.00ns_087.tif,2,285051,147.94547993166134,113.31546975241876,80.0604,67493,1.8479233168105844,0.4325485530289268,0.30560708305625955
A51_10.00kV_0.10nA_14.4nm_700.00ns_087.tif,3,5474,183.06868834490317,151.45311748677673,63.751799999999996,6239,2.871584619041146,0.4959165208381139,0.20874823430953332
A51_10.00kV_0.10nA_14.4nm_700.00ns_087.tif,4,16424,168.61081344374088,130.31226987759976,56.3388,10049,2.9928009367223454,0.6797898350576019,0.29389821541114547
A51_10.00kV_0.10nA_14.4nm_700.00ns_087.tif,5,6268,184.91161455009572,114.3748326639893,40.0302,6723,4.619302788991878,1.7620891693892493,0.6167159351145232
A51_10.00kV_0.10nA_14.4nm_700.00ns_087.tif,6,10719,193.83188730292005,150.6629256229789,54.856199999999994,10514,3.533454509564744,0.786947722811126,0.2865267715901292
A51_10.00kV_0.10nA_14.4nm_700.00ns_087.tif,7,13245,160.15922989807476,109.87657665284009,45.9606,11813,3.484707115730162,1.0940382247902396,0.4576285025654618
A51_10.00kV_0.10nA_14.4nm_700.00ns_087.tif,8,2848,154.54002808988764,118.21423884514435,60.0453,9144,2.5737239728030405,0.6049730659800777,0.30728776496421606
A51_10.00kV_0.10nA_42.2nm_50.00ns_085.tif,1,1804,215.42960088691797,145.4800853485064,117.8667,4218,1.8277393094796122,0.5934629164342171,0.48081849392674636
A51_10.00kV_0.10nA_42.2nm_50.00ns_085.tif,2,3434,213.60366919044844,172.69633507853402,94.8864,6685,2.2511515788135807,0.4311190445375021,0.23687436152563968
A51_10.00kV_0.10nA_42.2nm_50.00ns_085.tif,3,124611,155.00992689248943,163.81807391524922,115.6428,104471,1.3404200423985346,-0.07616684326216691,-0.05376785852566532
A51_10.00kV_0.10nA_42.2nm_50.00ns_085.tif,4,5569,214.50834979349972,166.7060096153846,108.2298,8320,1.9819712294920624,0.44167447573310104,0.286746352369268
A51_10.00kV_0.10nA_42.2nm_50.00ns_085.tif,5,6133,225.10223381705526,170.0306792237443,99.3342,7008,2.2661100989829706,0.554406786260592,0.3238918696407904
A51_10.00kV_0.10nA_42.2nm_50.00ns_085.tif,6,5760,224.9998263888889,174.60457629067494,81.54299999999999,8697,2.7592782502642303,0.6180205547016145,0.28862502441763976
A51_10.00kV_0.10nA_42.2nm_50.00ns_085.tif,7,5188,189.66827293754818,130.278038755138,108.97109999999999,6812,1.740537380279201,0.5450090361293967,0.4558729525355951
A51_10.00kV_0.10nA_42.2nm_50.00ns_085.tif,8,10650,236.85370892018778,199.8770870602266,19.273799999999998,13416,12.288895225502955,1.918491519097235,0.18499680179434225
A51_10.00kV_0.10nA_42.2nm_50.00ns_085.tif,9,2785,198.57235188509875,148.73511293634496,111.195,6818,1.7858028856265187,0.44819676194317937,0.3350737963720254
A51_10.00kV_0.10nA_42.2nm_50.00ns_085.tif,10,1775,177.70140845070424,167.52476695302505,103.782,5471,1.712256541920388,0.09805786645756111,0.06074708642886998
A51_10.00kV_0.10nA_42.2nm_50.00ns_085.tif,11,27164,163.76744956560154,111.44170403587444,97.85159999999999,17394,1.6736307791478653,0.5347459369533012,0.46953468611882915
A51_10.00kV_0.10nA_42.2nm_50.00ns_085.tif,12,4879,183.90346382455422,119.39476861167002,93.40379999999999,7455,1.9689077297161912,0.6906431559099071,0.5402975017883317
A51_10.00kV_0.10nA_42.2nm_50.00ns_085.tif,13,39179,223.93407182419153,196.65045259879307,25.2042,41096,8.88479188926225,1.0825028850181095,0.1387417057192092
A51_10.00kV_0.10nA_42.2nm_50.00ns_085.tif,14,3035,159.82108731466226,113.92325726789622,87.4734,6398,1.8270821449308186,0.5247061397124039,0.40288375827252004
A51_10.00kV_0.10nA_42.2nm_50.00ns_085.tif,15,10704,186.94843049327355,164.10179425837322,114.16019999999999,8360,1.6375972578613003,0.20012785745731923,0.13922234267308975
A51_10.00kV_0.10nA_42.2nm_50.00ns_085.tif,16,4931,124.4469681606165,96.53966065747613,83.0256,9430,1.498898751055428,0.33612894697272994,0.28907608862708845
A51_10.00kV_0.20nA_14.4nm_700.00ns_088.tif,1,315067,122.44847921235801,131.03749159540519,84.5082,105597,1.4489538198407785,-0.10163525411771668,-0.06554622099232009
A51_10.00kV_0.20nA_14.4nm_700.00ns_088.tif,2,11394,194.52834825346673,137.20150222551928,48.925799999999995,10784,3.9759870704966884,1.171709936602577,0.4178295798069363
A51_10.00kV_0.20nA_14.4nm_700.00ns_088.tif,3,21005,185.22989764341824,147.6226509646705,47.4432,11973,3.9042454472796058,0.7926793865258024,0.25475254935775743
A51_10.00kV_0.20nA_14.4nm_700.00ns_088.tif,4,15562,135.6236987533736,109.43762781186093,41.5128,9780,3.267033269755431,0.6307951025997934,0.2392784955475963
A51_10.00kV_0.20nA_14.4nm_700.00ns_088.tif,5,9128,190.52114373356704,144.02122485076276,56.3388,9046,3.3817039713261554,0.8253622525604141,0.32286851419129087
A51_10.00kV_0.20nA_14.4nm_700.00ns_088.tif,6,9848,195.89155158407797,157.76163715406636,62.2692,9431,3.145881937661302,0.6123398794891891,0.2416931968724303
A51_10.00kV_0.20nA_14.4nm_700.00ns_088.tif,7,6224,120.37612467866325,76.83994360902255,35.5824,10640,3.3830243222726124,1.2235313260883296,0.5665826784763913
A51_10.00kV_0.20nA_14.4nm_700.00ns_088.tif,8,53901,113.96981503126102,64.22078150668857,34.099799999999995,17044,3.342242916317357,1.458924495451094,0.7746563082799693
A51_10.00kV_0.20nA_14.4nm_700.00ns_088.tif,9,14016,168.88948344748857,134.4734623655914,45.9606,11625,3.6746579333329414,0.7488157481496984,0.25593169443180874
A51_10.00kV_0.20nA_14.4nm_700.00ns_088.tif,10,6820,161.12976539589442,116.70619687414313,69.6822,7294,2.312351868522678,0.6375167333318428,0.3806444705404253
A51_10.00kV_0.20nA_14.4nm_700.00ns_088.tif,11,3960,187.32323232323233,116.43178621659634,37.065,5688,5.05391156812878,1.9126250124783422,0.6088667743073959
A51_10.00kV_0.40nA_14.4nm_700.00ns_089.tif,1,537188,150.6939860905307,137.95499072356216,71.1648,134750,2.1175354398432282,0.17900697205891775,0.09234167824759493
A51_10.00kV_0.40nA_14.4nm_700.00ns_089.tif,2,108125,172.18510982658958,143.84593401546275,84.5082,39191,2.037495885679906,0.3353423195355411,0.19701061419025165
A51_10.00kV_0.40nA_14.4nm_700.00ns_089.tif,3,9996,169.14135654261705,88.83776815181518,31.1346,9696,5.432584856985193,2.579239443095767,0.9039352299410699
A51_10.00kV_0.40nA_14.4nm_700.00ns_089.tif,4,7414,136.1752090639331,106.9678606211449,57.8214,9241,2.3551005171161905,0.5051304264119668,0.2730478881269142
A51_10.00kV_0.40nA_14.4nm_700.00ns_089.tif,5,57131,190.74449948364287,167.43435654044455,45.9606,29287,4.150174267571379,0.5071766456079022,0.13921959282099575
A51_10.00kV_0.40nA_14.4nm_700.00ns_089.tif,6,15068,191.44690735333157,134.75233364734092,38.547599999999996,11677,4.966506534872898,1.470767925662894,0.42073166502747306
A51_10.00kV_0.40nA_14.4nm_700.00ns_089.tif,7,3213,139.18425147836913,101.65383396704689,31.1346,6312,4.4704043550797214,1.2054247525026174,0.369198249028133
A51_10.00kV_0.40nA_42.2nm_400.00ns_082.tif,1,192032,139.63621688051992,102.88200852590263,77.09519999999999,153884,1.8112180377300762,0.4767379596894478,0.35724621707585746
A51_10.00kV_0.40nA_42.2nm_400.00ns_082.tif,2,1830,172.50819672131146,108.03883495145631,35.5824,4532,4.84813269124146,1.8118328654541802,0.5967239631272876
A51_10.00kV_0.40nA_42.2nm_400.00ns_082.tif,3,2743,210.90448414145098,156.36877130335984,56.3388,6161,3.7435033068509793,0.9679956411640146,0.34876345436521133
A51_10.00kV_0.40nA_42.2nm_400.00ns_082.tif,4,1069,159.60056127221702,148.06674684305472,75.6126,4989,2.1107667406108157,0.15253825986194,0.07789604806141086
A51_10.00kV_0.40nA_42.2nm_400.00ns_082.tif,5,117809,147.96761707509614,127.62231768968735,85.9908,46089,1.7207377656434035,0.23659855918357325,0.1594180371593317
